order_id,order_date,customer_id,city,product_name,category,quantity,unit_price,revenue,payment_method
622,2024-05-24,84,Rwamagana,Energy Extreme,Energy,3,22109,66327,Cash
623,2024-11-22,344,Rubavu,Optimum Nutrition Creatine,Creatine,1,18472,18472,Cash
624,2024-08-04,102,Kigali,Creatine Monohydrate,Creatine,2,14249,28498,Card
625,2024-10-27,83,Rubavu,PreWorkout X,Pre-Workout,3,31141,93423,Card
626,2024-05-11,387,Rubavu,Energy Extreme,Energy,2,25282,50564,Card
627,2024-10-18,201,Kigali,Energy Extreme,Energy,2,31778,63556,Bank Transfer
628,2024-03-10,173,Kigali,Energy Extreme,Energy,4,-15075,-60300,Card
629,2024-09-08,73,Kigali,Energy Extreme,Energy,3,17230,51690,Bank Transfer
630,2024-10-01,375,Musanze,Whey Protein,Whey,3,23947,71841,Mobile Money
631,2024-12-29,275,Rubavu,Whey Protein,Whey,1,27915,27915,Cash
632,2024-06-30,398,Huye,Whey Protein,Whey,3,33539,100617,Cash
633,2024-06-15,317,Kigali,Vitamins Complex,Vitamins,4,27317,109268,Bank Transfer
634,2024-03-31,286,Rwamagana,PreWorkout X,Pre-Workout,4,20704,82816,Mobile Money
635,2024-07-20,376,Rwamagana,Whey Protein,Whey,1,16816,16816,Mobile Money
636,2024-12-11,142,Kigali,Vitamins Complex,Vitamins,4,24424,97696,Card
637,2024-01-19,334,Rubavu,Energy Extreme,Energy,3,28146,84438,Mobile Money
638,2024-02-08,196,Rubavu,Optimum Nutrition Creatine,Creatine,2,10040,20080,Card
639,2024-05-05,264,Musanze,Vitamins Complex,Vitamins,3,18259,54777,Card
640,2024-06-21,125,Rwamagana,Vitamins Complex,Vitamins,2,26232,52464,Bank Transfer
641,2024-05-20,120,Musanze,Whey Protein,Whey,2,32101,64202,Cash
642,2024-08-29,183,Huye,Optimum Nutrition Creatine,Creatine,0,15374,0,Card
643,2024-08-07,62,Musanze,Optimum Nutrition Creatine,Creatine,4,12524,50096,Cash
644,2024-05-05,158,Rwamagana,PreWorkout X,Pre-Workout,1,28863,28863,Mobile Money
645,2024-02-27,267,Kigali,Optimum Nutrition Creatine,Creatine,4,31538,126152,Mobile Money
646,2024-05-27,255,Rubavu,Optimum Nutrition Creatine,Creatine,4,11492,45968,Mobile Money
647,2024-11-12,304,Huye,PreWorkout X,Pre-Workout,1,27732,27732,Bank Transfer
648,2024-12-26,172,Musanze,Whey Protein,Whey,4,22132,88528,Cash
649,2024-01-01,201,Kigali,Whey Protein,Whey,1,17156,17156,Mobile Money
650,2024-12-13,35,Kigali,Creatine Monohydrate,Creatine,1,23635,23635,Bank Transfer
651,2024-07-08,216,Huye,Vitamins Complex,Vitamins,1,30961,30961,Mobile Money
652,2024-07-09,8,Rubavu,Vitamins Complex,Vitamins,4,21328,85312,Bank Transfer
653,2024-11-07,332,Rubavu,Energy Extreme,Energy,1,10342,10342,Card
654,2024-04-26,174,Rubavu,Optimum Nutrition Creatine,Creatine,2,21851,43702,Bank Transfer
655,2024-05-13,361,Musanze,Energy Extreme,Energy,3,26910,80730,Cash
656,2024-02-27,232,Rwamagana,Whey Protein,Whey,3,33132,99396,Card
657,2024-02-13,38,Musanze,Optimum Nutrition Creatine,Creatine,1,34370,34370,Card
658,2024-06-21,179,Huye,Whey Protein,Whey,4,30124,120496,Bank Transfer
659,2024-06-08,348,Kigali,Whey Protein,Whey,4,28230,112920,Card
660,2024-06-21,76,Rwamagana,Optimum Nutrition Creatine,Creatine,4,10771,43084,Cash
661,2024-11-12,342,Kigali,Creatine Monohydrate,Creatine,1,18770,18770,Mobile Money
662,2024-10-29,162,Rwamagana,Whey Protein,Whey,4,10193,40772,Cash
663,2024-05-28,361,Kigali,Creatine Monohydrate,Creatine,3,21190,63570,Mobile Money
664,2024-03-20,262,Huye,Vitamins Complex,Vitamins,1,19302,19302,Bank Transfer
665,2024-07-31,210,Huye,Vitamins Complex,Vitamins,2,30120,60240,Bank Transfer
666,2024-07-21,268,Huye,Whey Protein,Whey,1,16716,16716,Cash
667,2024-09-08,283,Huye,Whey Protein,Whey,2,18921,37842,Bank Transfer
668,2024-08-16,380,Huye,Vitamins Complex,Vitamins,4,23778,95112,Card
669,2024-06-12,93,Kigali,Vitamins Complex,Vitamins,2,34000,68000,Bank Transfer
670,2024-08-14,355,Rwamagana,Energy Extreme,Energy,1,12800,12800,Card
671,2024-05-26,291,Rubavu,Energy Extreme,Energy,4,18333,73332,Bank Transfer
672,2024-01-20,340,Musanze,Whey Protein,Whey,4,33276,133104,Mobile Money
673,2024-02-16,141,Kigali,Whey Protein,Whey,0,15808,0,Cash
674,2024-08-20,49,Rwamagana,PreWorkout X,Pre-Workout,1,31477,31477,Mobile Money
675,2024-10-31,190,Musanze,Optimum Nutrition Creatine,Creatine,2,31360,62720,Cash
676,2024-01-14,380,Rwamagana,Creatine Monohydrate,Creatine,4,14650,58600,Cash
677,2024-05-22,295,Rubavu,Vitamins Complex,Vitamins,1,14697,14697,Card
678,2024-01-01,192,Huye,Vitamins Complex,Vitamins,1,13828,13828,Card
679,2024-02-23,310,Musanze,PreWorkout X,Pre-Workout,2,15482,30964,Cash
680,2024-09-15,265,Rubavu,Vitamins Complex,Vitamins,2,-32760,-65520,Bank Transfer
681,2024-05-23,305,Musanze,Whey Protein,Whey,4,23860,95440,Mobile Money
682,2024-01-12,277,Rwamagana,Vitamins Complex,Vitamins,1,10855,10855,Mobile Money
683,2024-11-25,183,Rubavu,PreWorkout X,Pre-Workout,3,21834,65502,Cash
684,2024-08-11,397,Kigali,Optimum Nutrition Creatine,Creatine,1,32054,32054,Cash
685,2024-09-28,147,Rwamagana,Whey Protein,Whey,4,25114,100456,Card
686,2024-12-23,127,Rubavu,Optimum Nutrition Creatine,Creatine,3,27740,83220,Card
687,2024-06-04,1,Huye,Creatine Monohydrate,Creatine,2,30012,60024,Cash
688,2024-01-08,332,Huye,Creatine Monohydrate,Creatine,4,18210,72840,Cash
689,2024-05-01,109,Huye,Whey Protein,Whey,4,22743,90972,Card
690,2024-12-13,240,Rwamagana,Optimum Nutrition Creatine,Creatine,4,16588,66352,Bank Transfer
691,2024-06-12,250,Musanze,Creatine Monohydrate,Creatine,1,32630,32630,Mobile Money
692,2024-03-30,153,Rubavu,Creatine Monohydrate,Creatine,0,14615,0,Mobile Money
693,2024-05-15,343,Rubavu,Optimum Nutrition Creatine,Creatine,3,34749,104247,Card
694,2024-07-04,215,Rubavu,Optimum Nutrition Creatine,Creatine,2,13052,26104,Cash
695,2024-11-11,340,Huye,Whey Protein,Whey,1,32190,32190,Mobile Money
696,2024-06-26,324,Rwamagana,Energy Extreme,Energy,2,23969,47938,Bank Transfer
697,2024-01-28,127,Rubavu,Creatine Monohydrate,Creatine,2,13744,27488,Cash
698,2024-08-07,147,Musanze,Energy Extreme,Energy,4,26977,107908,Cash
699,2024-12-22,84,Rwamagana,Energy Extreme,Energy,0,20651,0,Bank Transfer
700,2024-02-10,332,Kigali,Creatine Monohydrate,Creatine,1,13808,13808,Bank Transfer
701,2024-08-15,143,Huye,PreWorkout X,Pre-Workout,2,34306,68612,Bank Transfer
702,2024-07-10,285,Musanze,Optimum Nutrition Creatine,Creatine,1,-15889,-15889,Bank Transfer
703,2024-05-24,307,Rwamagana,Optimum Nutrition Creatine,Creatine,1,26585,26585,Bank Transfer
704,2024-07-19,210,Rwamagana,Whey Protein,Whey,3,19101,57303,Card
705,2024-07-30,201,Rwamagana,Whey Protein,Whey,3,21381,64143,Mobile Money
706,2024-08-07,28,Rubavu,Optimum Nutrition Creatine,Creatine,1,17718,17718,Cash
707,2024-08-27,155,Rubavu,Optimum Nutrition Creatine,Creatine,3,29539,88617,Cash
708,2024-02-15,93,Rubavu,PreWorkout X,Pre-Workout,1,21777,21777,Card
709,2024-02-04,350,Kigali,Energy Extreme,Energy,2,10386,20772,Card
710,2024-09-09,81,Rubavu,Optimum Nutrition Creatine,Creatine,4,32785,131140,Cash
711,2024-03-22,235,Rwamagana,Energy Extreme,Energy,1,28850,28850,Card
712,2024-09-12,301,Musanze,Whey Protein,Whey,1,25670,25670,Bank Transfer
713,2024-07-15,213,Musanze,Vitamins Complex,Vitamins,3,15476,46428,Card
714,2024-10-29,127,Huye,PreWorkout X,Pre-Workout,2,22336,44672,Mobile Money
715,2024-01-10,279,Kigali,Vitamins Complex,Vitamins,3,17064,51192,Card
716,2024-11-07,294,Musanze,Vitamins Complex,Vitamins,4,15624,62496,Card
717,2024-10-12,107,Kigali,Energy Extreme,Energy,4,20516,82064,Bank Transfer
718,2024-08-29,99,Kigali,Whey Protein,Whey,2,32947,65894,Mobile Money
719,2024-09-07,73,Kigali,PreWorkout X,Pre-Workout,1,34950,34950,Bank Transfer
720,2024-12-30,122,Kigali,Vitamins Complex,Vitamins,1,20213,20213,Cash
721,2024-01-05,364,Rwamagana,Vitamins Complex,Vitamins,2,13259,26518,Cash
722,2024-04-28,195,Kigali,Energy Extreme,Energy,2,11823,23646,Cash
723,2024-10-15,335,Rubavu,Optimum Nutrition Creatine,Creatine,4,29627,118508,Card
724,2024-03-05,23,Kigali,PreWorkout X,Pre-Workout,1,13134,13134,Bank Transfer
725,2024-05-25,48,Huye,Energy Extreme,Energy,4,25434,101736,Mobile Money
726,2024-08-11,313,Rubavu,Whey Protein,Whey,4,20233,80932,Cash
727,2024-08-26,380,Rubavu,Creatine Monohydrate,Creatine,2,28019,56038,Cash
728,2024-06-25,167,Huye,Creatine Monohydrate,Creatine,1,20135,20135,Mobile Money
729,2024-09-23,156,Rubavu,Whey Protein,Whey,2,32967,65934,Cash
730,2024-12-06,196,Rubavu,PreWorkout X,Pre-Workout,1,26390,26390,Mobile Money
731,2024-10-08,193,Rubavu,Energy Extreme,Energy,1,31312,31312,Card
732,2024-03-03,275,Rwamagana,Whey Protein,Whey,3,21411,64233,Mobile Money
733,2024-08-04,126,Rubavu,Vitamins Complex,Vitamins,1,29657,29657,Bank Transfer
734,2024-12-07,294,Kigali,Optimum Nutrition Creatine,Creatine,3,21120,63360,Mobile Money
735,2024-11-10,392,Musanze,Creatine Monohydrate,Creatine,4,32852,131408,Bank Transfer
736,2024-10-09,116,Rwamagana,Whey Protein,Whey,2,21951,43902,Cash
737,2024-06-25,321,Rubavu,Optimum Nutrition Creatine,Creatine,4,25845,103380,Bank Transfer
738,2024-04-07,113,Rwamagana,PreWorkout X,Pre-Workout,3,25747,77241,Card
739,2024-04-14,325,Rwamagana,Whey Protein,Whey,0,19649,0,Cash
740,2024-04-08,344,Kigali,Whey Protein,Whey,2,19591,39182,Cash
741,2024-11-06,45,Musanze,Optimum Nutrition Creatine,Creatine,3,32602,97806,Cash
742,2024-01-06,155,Rubavu,Energy Extreme,Energy,4,34217,136868,Mobile Money
743,2024-07-15,363,Rubavu,PreWorkout X,Pre-Workout,2,24325,48650,Cash
744,2024-12-16,234,Rubavu,Optimum Nutrition Creatine,Creatine,4,26346,105384,Card
745,2024-05-12,315,Kigali,Vitamins Complex,Vitamins,3,28693,86079,Bank Transfer
746,2024-12-23,245,Huye,Whey Protein,Whey,1,27294,27294,Bank Transfer
747,2024-09-15,122,Rubavu,Vitamins Complex,Vitamins,2,30393,60786,Cash
748,2024-01-23,170,Rubavu,Optimum Nutrition Creatine,Creatine,0,32052,0,Mobile Money
749,2024-02-22,35,Kigali,Vitamins Complex,Vitamins,4,18036,72144,Cash
750,2024-06-13,196,Huye,Optimum Nutrition Creatine,Creatine,3,33173,99519,Card
751,2024-07-20,201,Rwamagana,Optimum Nutrition Creatine,Creatine,2,16139,32278,Card
752,2024-03-23,126,Musanze,Energy Extreme,Energy,1,30538,30538,Mobile Money
753,2024-05-24,109,Kigali,Whey Protein,Whey,4,11936,47744,Bank Transfer
754,2024-03-25,278,Musanze,PreWorkout X,Pre-Workout,4,17151,68604,Cash
755,2024-03-18,305,Huye,Vitamins Complex,Vitamins,4,13236,52944,Mobile Money
756,2024-01-01,365,Kigali,Creatine Monohydrate,Creatine,1,20913,20913,Card
757,2024-02-20,379,Rwamagana,Vitamins Complex,Vitamins,2,31300,62600,Cash
758,2024-06-21,387,Huye,Creatine Monohydrate,Creatine,3,27330,81990,Bank Transfer
759,2024-07-23,109,Rubavu,Whey Protein,Whey,2,19569,39138,Mobile Money
760,2024-09-16,341,Kigali,PreWorkout X,Pre-Workout,3,14857,44571,Cash
761,2024-10-14,21,Huye,Energy Extreme,Energy,2,26766,53532,Bank Transfer
762,2024-02-03,359,Rwamagana,Vitamins Complex,Vitamins,4,10138,40552,Bank Transfer
763,2024-12-13,385,Musanze,Creatine Monohydrate,Creatine,4,19714,78856,Card
764,2024-04-04,397,Rubavu,Vitamins Complex,Vitamins,4,25996,103984,Card
765,2024-03-12,273,Huye,Whey Protein,Whey,3,23283,69849,Card
766,2024-02-08,338,Rwamagana,Creatine Monohydrate,Creatine,3,30219,90657,Bank Transfer
767,2024-06-02,249,Rwamagana,Creatine Monohydrate,Creatine,4,19429,77716,Mobile Money
768,2024-09-06,275,Kigali,Creatine Monohydrate,Creatine,4,16905,67620,Mobile Money
769,2024-06-10,8,Kigali,Whey Protein,Whey,1,26212,26212,Mobile Money
770,2024-04-27,145,Rwamagana,Vitamins Complex,Vitamins,4,24852,99408,Bank Transfer
771,2024-09-15,374,Rwamagana,PreWorkout X,Pre-Workout,1,20403,20403,Mobile Money
772,2024-11-01,64,Musanze,Energy Extreme,Energy,3,20238,60714,Card
773,2024-09-24,354,Rubavu,Vitamins Complex,Vitamins,3,11140,33420,Card
774,2024-02-23,47,Rubavu,Vitamins Complex,Vitamins,3,11708,35124,Card
775,2024-08-23,149,Musanze,Energy Extreme,Energy,4,20485,81940,Bank Transfer
776,2024-08-09,5,Kigali,Optimum Nutrition Creatine,Creatine,2,32922,65844,Bank Transfer
777,2024-09-07,20,Rwamagana,Creatine Monohydrate,Creatine,1,11207,11207,Cash
778,2024-11-08,12,Huye,Optimum Nutrition Creatine,Creatine,1,10557,10557,Card
779,2024-04-21,147,Rubavu,Vitamins Complex,Vitamins,2,10882,21764,Card
780,2024-09-11,308,Rwamagana,Creatine Monohydrate,Creatine,2,15867,31734,Bank Transfer
781,2024-10-29,183,Rwamagana,PreWorkout X,Pre-Workout,4,22869,91476,Bank Transfer
782,2024-07-25,102,Rubavu,Vitamins Complex,Vitamins,2,15347,30694,Bank Transfer
783,2024-08-16,216,Huye,Whey Protein,Whey,3,34509,103527,Cash
784,2024-12-06,203,Huye,Whey Protein,Whey,3,30878,92634,Card
785,2024-03-06,242,Rwamagana,PreWorkout X,Pre-Workout,4,12808,51232,Mobile Money
786,2024-03-15,219,Rubavu,Energy Extreme,Energy,0,32452,0,Mobile Money
787,2024-04-12,175,Huye,PreWorkout X,Pre-Workout,2,31083,62166,Cash
788,2024-07-10,391,Rubavu,PreWorkout X,Pre-Workout,3,29203,87609,Cash
789,2024-09-08,48,Kigali,Optimum Nutrition Creatine,Creatine,1,30642,30642,Cash
790,2024-08-13,328,Musanze,Whey Protein,Whey,3,25688,77064,Cash
791,2024-10-20,337,Rwamagana,Vitamins Complex,Vitamins,4,17084,68336,Cash
792,2024-11-01,352,Huye,Energy Extreme,Energy,1,25072,25072,Cash
793,2024-04-07,63,Rwamagana,Vitamins Complex,Vitamins,4,24482,97928,Card
794,2024-12-03,325,Rubavu,PreWorkout X,Pre-Workout,2,31826,63652,Card
795,2024-10-12,189,Musanze,Creatine Monohydrate,Creatine,1,34045,34045,Cash
796,2024-11-30,208,Musanze,Optimum Nutrition Creatine,Creatine,3,34566,103698,Cash
797,2024-12-12,349,Kigali,Energy Extreme,Energy,2,30501,61002,Card
798,2024-11-03,323,Rwamagana,PreWorkout X,Pre-Workout,2,31162,62324,Cash
799,2024-09-05,298,Musanze,Energy Extreme,Energy,2,29337,58674,Card
800,2024-06-14,277,Rwamagana,Vitamins Complex,Vitamins,4,-22413,-89652,Bank Transfer
801,2024-11-30,194,Kigali,Energy Extreme,Energy,4,27611,110444,Mobile Money
802,2024-01-30,35,Kigali,PreWorkout X,Pre-Workout,1,30119,30119,Cash
803,2024-09-03,222,Kigali,Optimum Nutrition Creatine,Creatine,4,30536,122144,Bank Transfer
804,2024-04-15,370,Kigali,Vitamins Complex,Vitamins,3,22306,66918,Cash
805,2024-02-20,113,Musanze,Creatine Monohydrate,Creatine,4,29225,116900,Bank Transfer
806,2024-03-21,30,Rwamagana,Vitamins Complex,Vitamins,4,21590,86360,Bank Transfer
807,2024-05-12,65,Musanze,Creatine Monohydrate,Creatine,3,22866,68598,Cash
808,2024-10-11,37,Rwamagana,Optimum Nutrition Creatine,Creatine,4,10024,40096,Bank Transfer
809,2024-05-17,141,Rubavu,Energy Extreme,Energy,1,32052,32052,Card
810,2024-07-02,389,Rwamagana,Vitamins Complex,Vitamins,0,22935,0,Bank Transfer
811,2024-11-25,201,Kigali,PreWorkout X,Pre-Workout,4,17295,69180,Mobile Money
812,2024-09-29,164,Rubavu,Creatine Monohydrate,Creatine,3,18448,55344,Bank Transfer
813,2024-12-05,191,Rwamagana,Energy Extreme,Energy,3,20433,61299,Card
814,2024-03-09,290,Kigali,Vitamins Complex,Vitamins,4,21528,86112,Bank Transfer
815,2024-02-03,260,Musanze,Creatine Monohydrate,Creatine,2,25743,51486,Mobile Money
816,2024-09-18,358,Kigali,PreWorkout X,Pre-Workout,2,12014,24028,Card
817,2024-02-22,72,Rwamagana,PreWorkout X,Pre-Workout,3,29810,89430,Bank Transfer
818,2024-07-23,188,Kigali,Creatine Monohydrate,Creatine,3,19101,57303,Bank Transfer
819,2024-05-05,290,Huye,Optimum Nutrition Creatine,Creatine,1,21948,21948,Card
820,2024-08-22,123,Kigali,PreWorkout X,Pre-Workout,1,28514,28514,Card
821,2024-02-12,66,Rwamagana,Vitamins Complex,Vitamins,2,32031,64062,Mobile Money
822,2024-08-27,375,Kigali,PreWorkout X,Pre-Workout,4,15776,63104,Card
823,2024-04-20,380,Rubavu,Vitamins Complex,Vitamins,2,34297,68594,Card
824,2024-09-05,188,Rubavu,Energy Extreme,Energy,4,25717,102868,Mobile Money
825,2024-05-30,13,Huye,PreWorkout X,Pre-Workout,2,22737,45474,Mobile Money
826,2024-07-01,290,Kigali,PreWorkout X,Pre-Workout,4,20350,81400,Mobile Money
827,2024-12-01,215,Huye,PreWorkout X,Pre-Workout,3,-12951,-38853,Bank Transfer
828,2024-04-04,382,Kigali,Optimum Nutrition Creatine,Creatine,2,14727,29454,Mobile Money
829,2024-01-08,221,Rubavu,Energy Extreme,Energy,3,13701,41103,Bank Transfer
830,2024-12-25,295,Kigali,Vitamins Complex,Vitamins,3,-27972,-83916,Bank Transfer
831,2024-07-02,158,Kigali,PreWorkout X,Pre-Workout,1,25592,25592,Cash
832,2024-10-07,21,Rwamagana,Energy Extreme,Energy,0,12828,0,Card
833,2024-07-13,275,Kigali,Vitamins Complex,Vitamins,3,23364,70092,Cash
834,2024-12-17,31,Rwamagana,Energy Extreme,Energy,1,25061,25061,Mobile Money
835,2024-07-13,23,Huye,Creatine Monohydrate,Creatine,1,26566,26566,Mobile Money
836,2024-06-03,74,Rubavu,Optimum Nutrition Creatine,Creatine,4,15565,62260,Mobile Money
837,2024-04-02,54,Musanze,Vitamins Complex,Vitamins,2,34035,68070,Card
838,2024-06-08,370,Rwamagana,Whey Protein,Whey,4,10159,40636,Mobile Money
839,2024-03-01,366,Musanze,Creatine Monohydrate,Creatine,2,16555,33110,Cash
840,2024-05-01,335,Huye,Creatine Monohydrate,Creatine,4,18244,72976,Card
841,2024-02-20,191,Musanze,PreWorkout X,Pre-Workout,2,23341,46682,Bank Transfer
842,2024-10-03,59,Rwamagana,Energy Extreme,Energy,4,11228,44912,Cash
843,2024-01-05,12,Huye,Creatine Monohydrate,Creatine,3,33303,99909,Cash
844,2024-04-01,290,Musanze,Creatine Monohydrate,Creatine,3,16046,48138,Bank Transfer
845,2024-06-18,354,Rubavu,PreWorkout X,Pre-Workout,2,17927,35854,Mobile Money
846,2024-11-12,361,Rubavu,Vitamins Complex,Vitamins,3,23386,70158,Card
847,2024-01-22,79,Rwamagana,PreWorkout X,Pre-Workout,4,25920,103680,Mobile Money
848,2024-11-21,241,Musanze,Creatine Monohydrate,Creatine,1,31470,31470,Mobile Money
849,2024-01-01,154,Musanze,Whey Protein,Whey,2,28268,56536,Cash
850,2024-05-12,214,Rwamagana,Energy Extreme,Energy,2,13167,26334,Bank Transfer
851,2024-08-20,343,Rubavu,Optimum Nutrition Creatine,Creatine,2,32736,65472,Card
852,2024-01-12,390,Musanze,Creatine Monohydrate,Creatine,4,24087,96348,Bank Transfer
853,2024-12-11,377,Kigali,Creatine Monohydrate,Creatine,1,25275,25275,Bank Transfer
854,2024-02-15,156,Rwamagana,Whey Protein,Whey,4,15276,61104,Mobile Money
855,2024-02-03,65,Musanze,Energy Extreme,Energy,3,14728,44184,Cash
856,2024-03-18,162,Rwamagana,Whey Protein,Whey,3,30616,91848,Bank Transfer
857,2024-08-05,100,Rubavu,Whey Protein,Whey,4,15571,62284,Card
858,2024-10-27,307,Rwamagana,PreWorkout X,Pre-Workout,2,25246,50492,Bank Transfer
859,2024-03-13,198,Huye,Creatine Monohydrate,Creatine,1,12224,12224,Bank Transfer
860,2024-10-08,179,Rwamagana,Creatine Monohydrate,Creatine,4,25927,103708,Mobile Money
861,2024-09-05,186,Rwamagana,Optimum Nutrition Creatine,Creatine,1,20640,20640,Mobile Money
862,2024-02-16,316,Rubavu,Optimum Nutrition Creatine,Creatine,3,-16361,-49083,Card
863,2024-04-30,120,Rubavu,PreWorkout X,Pre-Workout,3,-21992,-65976,Card
864,2024-08-01,23,Huye,Vitamins Complex,Vitamins,3,16318,48954,Card
865,2024-08-26,235,Kigali,Optimum Nutrition Creatine,Creatine,1,22180,22180,Card
866,2024-02-25,364,Kigali,PreWorkout X,Pre-Workout,1,29991,29991,Mobile Money
867,2024-12-15,281,Huye,Vitamins Complex,Vitamins,3,32288,96864,Bank Transfer
868,2024-04-16,21,Rwamagana,Optimum Nutrition Creatine,Creatine,2,15832,31664,Bank Transfer
869,2024-11-14,211,Kigali,Whey Protein,Whey,4,17122,68488,Card
870,2024-02-17,298,Huye,Creatine Monohydrate,Creatine,4,11316,45264,Cash
871,2024-03-01,304,Rwamagana,Energy Extreme,Energy,1,27508,27508,Cash
872,2024-12-02,41,Huye,Vitamins Complex,Vitamins,3,28971,86913,Mobile Money
873,2024-01-26,146,Rubavu,Creatine Monohydrate,Creatine,3,29758,89274,Mobile Money
874,2024-10-18,227,Huye,Vitamins Complex,Vitamins,4,16093,64372,Cash
875,2024-09-13,380,Rubavu,Optimum Nutrition Creatine,Creatine,4,31352,125408,Mobile Money
876,2024-01-08,13,Huye,PreWorkout X,Pre-Workout,3,30456,91368,Mobile Money
877,2024-04-22,100,Rubavu,Vitamins Complex,Vitamins,2,34972,69944,Bank Transfer
878,2024-12-20,16,Rubavu,Whey Protein,Whey,3,25233,75699,Cash
879,2024-09-09,166,Musanze,Energy Extreme,Energy,1,30808,30808,Card
880,2024-06-28,100,Rubavu,PreWorkout X,Pre-Workout,3,30277,90831,Card
881,2024-07-25,173,Musanze,Energy Extreme,Energy,1,20070,20070,Bank Transfer
882,2024-10-29,393,Musanze,Vitamins Complex,Vitamins,1,34737,34737,Mobile Money
883,2024-05-06,292,Rubavu,Whey Protein,Whey,4,33814,135256,Cash
884,2024-02-25,28,Musanze,Energy Extreme,Energy,2,33554,67108,Mobile Money
885,2024-08-01,149,Kigali,Vitamins Complex,Vitamins,2,26363,52726,Cash
886,2024-01-14,310,Huye,Vitamins Complex,Vitamins,4,24823,99292,Card
887,2024-01-28,356,Rwamagana,Creatine Monohydrate,Creatine,2,31568,63136,Bank Transfer
888,2024-03-18,235,Huye,Energy Extreme,Energy,1,21515,21515,Cash
889,2024-08-03,313,Musanze,Vitamins Complex,Vitamins,3,27932,83796,Mobile Money
890,2024-12-30,54,Rwamagana,Energy Extreme,Energy,1,14213,14213,Card
891,2024-06-02,44,Rwamagana,Energy Extreme,Energy,2,33092,66184,Card
892,2024-01-14,74,Musanze,Energy Extreme,Energy,3,12100,36300,Card
893,2024-07-05,102,Kigali,Whey Protein,Whey,2,30132,60264,Bank Transfer
894,2024-11-07,337,Rubavu,PreWorkout X,Pre-Workout,4,13841,55364,Cash
895,2024-01-07,138,Rubavu,Vitamins Complex,Vitamins,4,14493,57972,Bank Transfer
896,2024-01-03,387,Kigali,Whey Protein,Whey,3,34472,103416,Cash
897,2024-04-20,17,Kigali,Whey Protein,Whey,3,29045,87135,Bank Transfer
898,2024-08-25,372,Huye,Whey Protein,Whey,4,13253,53012,Bank Transfer
899,2024-12-28,171,Huye,Creatine Monohydrate,Creatine,4,22828,91312,Cash
900,2024-08-26,188,Rwamagana,Energy Extreme,Energy,1,11401,11401,Card
901,2024-09-30,340,Huye,Vitamins Complex,Vitamins,0,22096,0,Cash
902,2024-10-20,272,Huye,Energy Extreme,Energy,3,29611,88833,Bank Transfer
903,2024-08-14,104,Huye,Vitamins Complex,Vitamins,3,20704,62112,Mobile Money
904,2024-01-15,283,Musanze,Optimum Nutrition Creatine,Creatine,4,12745,50980,Cash
905,2024-07-10,170,Rubavu,Vitamins Complex,Vitamins,2,21956,43912,Bank Transfer
906,2024-04-28,222,Rubavu,PreWorkout X,Pre-Workout,3,28606,85818,Mobile Money
907,2024-01-28,391,Kigali,Optimum Nutrition Creatine,Creatine,1,25493,25493,Mobile Money
908,2024-07-20,153,Musanze,Energy Extreme,Energy,4,27908,111632,Cash
909,2024-02-08,7,Huye,Energy Extreme,Energy,1,32582,32582,Bank Transfer
910,2024-09-29,12,Kigali,Vitamins Complex,Vitamins,4,30093,120372,Card
911,2024-08-18,43,Huye,PreWorkout X,Pre-Workout,4,10719,42876,Mobile Money
912,2024-03-26,135,Huye,Energy Extreme,Energy,1,30963,30963,Cash
913,2024-05-05,160,Rubavu,Whey Protein,Whey,4,30786,123144,Bank Transfer
914,2024-10-26,225,Rubavu,Creatine Monohydrate,Creatine,3,33303,99909,Card
915,2024-01-25,45,Huye,Whey Protein,Whey,3,25064,75192,Card
916,2024-05-24,195,Kigali,PreWorkout X,Pre-Workout,2,22903,45806,Mobile Money
917,2024-01-13,157,Kigali,Whey Protein,Whey,1,18680,18680,Card
918,2024-07-30,205,Huye,PreWorkout X,Pre-Workout,2,31729,63458,Bank Transfer
919,2024-01-25,218,Kigali,Optimum Nutrition Creatine,Creatine,3,15243,45729,Mobile Money
920,2024-03-08,104,Kigali,Energy Extreme,Energy,4,23913,95652,Card
921,2024-03-07,133,Musanze,Creatine Monohydrate,Creatine,1,10630,10630,Cash
922,2024-08-20,331,Kigali,PreWorkout X,Pre-Workout,0,20847,0,Card
923,2024-04-18,278,Kigali,Whey Protein,Whey,3,33067,99201,Card
924,2024-05-25,59,Huye,PreWorkout X,Pre-Workout,1,19744,19744,Bank Transfer
925,2024-04-20,199,Rwamagana,PreWorkout X,Pre-Workout,2,17659,35318,Mobile Money
926,2024-08-15,26,Musanze,Vitamins Complex,Vitamins,2,21704,43408,Mobile Money
927,2024-04-20,301,Rubavu,Vitamins Complex,Vitamins,1,23705,23705,Mobile Money
928,2024-02-03,181,Musanze,Creatine Monohydrate,Creatine,3,32794,98382,Card
929,2024-04-20,351,Rubavu,Creatine Monohydrate,Creatine,4,23379,93516,Cash
930,2024-09-20,321,Rwamagana,Creatine Monohydrate,Creatine,4,28378,113512,Card
931,2024-08-23,102,Musanze,Creatine Monohydrate,Creatine,1,33091,33091,Mobile Money
932,2024-03-23,188,Musanze,Vitamins Complex,Vitamins,4,33989,135956,Cash
933,2024-02-11,159,Huye,Whey Protein,Whey,1,28990,28990,Cash
